rarity,type,name,supportCardOrder,produceSkillOrder,supportCardLevel,text,produceEffectId1,produceTriggerId1,activationRatePermil1,produceEffectId2,produceTriggerId2,activationRatePermil2,produceEffectId3,produceTriggerId3,activationRatePermil3,Effectbuf,Eventbuf1,Eventeffect1,Eventbuf2,Eventeffect2,itemcard,EventproduceEffectIds1,EventproduceEffectIds2,EventproduceEffectIds3,produceStoryIds1,produceStoryText1,produceitemText1,producecardText1,producecardType1,produceStoryIds2,produceStoryText2,produceitemText2,producecardText2,producecardType2,produceStoryIds3,produceStoryText3,produceitemText3,producecardText3,producecardType3,produceStoryIds4,produceStoryText4,produceitemText4,producecardText4,producecardType4
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,26,このサポートカードのレッスンサポート発生率を 42.4% 増加,レッスンサポート,初期値,0,,,0,,,0,424,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,27,このサポートカードのレッスンサポート発生率を 44.1% 増加,レッスンサポート,初期値,0,,,0,,,0,441,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,28,このサポートカードのレッスンサポート発生率を 45.8% 増加,レッスンサポート,初期値,0,,,0,,,0,458,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,29,このサポートカードのレッスンサポート発生率を 47.5% 増加,レッスンサポート,初期値,0,,,0,,,0,475,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,30,このサポートカードのレッスンサポート発生率を 49.2% 増加,レッスンサポート,初期値,0,,,0,,,0,492,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,31,このサポートカードのレッスンサポート発生率を 50.8% 増加,レッスンサポート,初期値,0,,,0,,,0,508,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,32,このサポートカードのレッスンサポート発生率を 52.5% 増加,レッスンサポート,初期値,0,,,0,,,0,525,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,33,このサポートカードのレッスンサポート発生率を 54.2% 増加,レッスンサポート,初期値,0,,,0,,,0,542,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,34,このサポートカードのレッスンサポート発生率を 55.9% 増加,レッスンサポート,初期値,0,,,0,,,0,559,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,35,このサポートカードのレッスンサポート発生率を 57.6% 増加,レッスンサポート,初期値,0,,,0,,,0,576,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,36,このサポートカードのレッスンサポート発生率を 59.3% 増加,レッスンサポート,初期値,0,,,0,,,0,593,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,37,このサポートカードのレッスンサポート発生率を 61% 増加,レッスンサポート,初期値,0,,,0,,,0,610,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,38,このサポートカードのレッスンサポート発生率を 62.7% 増加,レッスンサポート,初期値,0,,,0,,,0,627,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,39,このサポートカードのレッスンサポート発生率を 64.4% 増加,レッスンサポート,初期値,0,,,0,,,0,644,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,40,このサポートカードのレッスンサポート発生率を 66.1% 増加,レッスンサポート,初期値,0,,,0,,,0,661,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,41,このサポートカードのレッスンサポート発生率を 67.8% 増加,レッスンサポート,初期値,0,,,0,,,0,678,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,42,このサポートカードのレッスンサポート発生率を 69.5% 増加,レッスンサポート,初期値,0,,,0,,,0,695,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,43,このサポートカードのレッスンサポート発生率を 71.2% 増加,レッスンサポート,初期値,0,,,0,,,0,712,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,44,このサポートカードのレッスンサポート発生率を 72.9% 増加,レッスンサポート,初期値,0,,,0,,,0,729,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,45,このサポートカードのレッスンサポート発生率を 74.6% 増加,レッスンサポート,初期値,0,,,0,,,0,746,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,46,このサポートカードのレッスンサポート発生率を 76.3% 増加,レッスンサポート,初期値,0,,,0,,,0,763,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,47,このサポートカードのレッスンサポート発生率を 78% 増加,レッスンサポート,初期値,0,,,0,,,0,780,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,48,このサポートカードのレッスンサポート発生率を 79.7% 増加,レッスンサポート,初期値,0,,,0,,,0,797,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,49,このサポートカードのレッスンサポート発生率を 81.4% 増加,レッスンサポート,初期値,0,,,0,,,0,814,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,50,このサポートカードのレッスンサポート発生率を 83.1% 増加,レッスンサポート,初期値,0,,,0,,,0,831,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,51,このサポートカードのレッスンサポート発生率を 84.7% 増加,レッスンサポート,初期値,0,,,0,,,0,847,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,52,このサポートカードのレッスンサポート発生率を 86.4% 増加,レッスンサポート,初期値,0,,,0,,,0,864,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,53,このサポートカードのレッスンサポート発生率を 88.1% 増加,レッスンサポート,初期値,0,,,0,,,0,881,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,54,このサポートカードのレッスンサポート発生率を 89.8% 増加,レッスンサポート,初期値,0,,,0,,,0,898,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,55,このサポートカードのレッスンサポート発生率を 91.5% 増加,レッスンサポート,初期値,0,,,0,,,0,915,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,56,このサポートカードのレッスンサポート発生率を 93.2% 増加,レッスンサポート,初期値,0,,,0,,,0,932,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,57,このサポートカードのレッスンサポート発生率を 94.9% 増加,レッスンサポート,初期値,0,,,0,,,0,949,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,58,このサポートカードのレッスンサポート発生率を 96.6% 増加,レッスンサポート,初期値,0,,,0,,,0,966,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,59,このサポートカードのレッスンサポート発生率を 98.3% 増加,レッスンサポート,初期値,0,,,0,,,0,983,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ボーカル,可愛いと可愛いで可愛い！,1999900010,6,60,このサポートカードのレッスンサポート発生率を 100% 増加,レッスンサポート,初期値,0,,,0,,,0,1000,20,ボーカル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_027-0,p_effect-vocal_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0010-01,ティーパーティを獲得,,スキルカード使用数追加+1\手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0010-02,ボーカル上昇+20,,,,p_story-s_card-3-0010-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,1,ビジュアルレッスンボーナス+ 2.5%,ビジュアル成長率,初期値,0,,,0,,,0,25,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,5,ビジュアルレッスンボーナス+ 3%,ビジュアル成長率,初期値,0,,,0,,,0,30,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,10,ビジュアルレッスンボーナス+ 3.5%,ビジュアル成長率,初期値,0,,,0,,,0,35,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
